"Year","State","Race","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2020","Washington","American Indian / Alaska Native","Females","37","89,628","41.28","44.74","1,236"
"2020","Washington","Asian / Pacific Islander","Males","42","428,023","9.81","9.26","1,478"
"2020","Washington","Asian / Pacific Islander","Females","13","465,242","2.79","2.62","379"
"2020","West Virginia","White","Males","866","832,268","104.05","113.39","27,729"
"2020","West Virginia","White","Females","383","854,244","44.84","50.87","12,533"
"2020","West Virginia","Black","Males","60","40,955","146.50","141.13","1,834"
"2020","West Virginia","Black","Females","14","34,827","40.20","44.30","447"
"2020","West Virginia","American Indian / Alaska Native","Males","0","2,566","0","0","0"
"2020","West Virginia","American Indian / Alaska Native","Females","0","2,231","0","0","0"
"2020","West Virginia","Asian / Pacific Islander","Males","0","8,487","0","0","0"
"2020","West Virginia","Asian / Pacific Islander","Females","0","9,209","0","0","0"
"2020","Wisconsin","White","Males","845","2,552,098","33.11","35.63","28,998"
"2020","Wisconsin","White","Females","402","2,568,990","15.65","16.65","12,856"
"2020","Wisconsin","Black","Males","160","215,367","74.29","86.00","4,319"
"2020","Wisconsin","Black","Females","68","219,908","30.92","34.21","2,099"
"2020","Wisconsin","American Indian / Alaska Native","Males","24","39,433","60.86","69.20","870"
"2020","Wisconsin","American Indian / Alaska Native","Females","23","39,443","58.31","67.69","738"
"2020","Wisconsin","Asian / Pacific Islander","Males","0","96,818","0","0","0"
"2020","Wisconsin","Asian / Pacific Islander","Females","0","100,598","0","0","0"
"2020","Wyoming","White","Males","67","278,223","24.08","24.78","2,085"
"2020","Wyoming","White","Females","24","268,238","8.95","8.10","574"
"2020","Wyoming","Black","Males","0","5,670","0","0","0"
"2020","Wyoming","Black","Females","0","4,301","0","0","0"
"2020","Wyoming","American Indian / Alaska Native","Males","0","9,215","0","0","0"
"2020","Wyoming","American Indian / Alaska Native","Females","0","8,823","0","0","0"
"2020","Wyoming","Asian / Pacific Islander","Males","0","3,783","0","0","0"
"2020","Wyoming","Asian / Pacific Islander","Females","0","4,075","0","0","0"
"2019","Alabama","White","Males","385","1,686,464","22.83","24.34","12,728"
"2019","Alabama","White","Females","252","1,752,247","14.38","15.08","7,615"
"2019","Alabama","Black","Males","86","625,649","13.75","14.36","2,825"
"2019","Alabama","Black","Females","37","719,618","5.14","5.22","1,278"
"2019","Alabama","American Indian / Alaska Native","Males","0","18,951","0","0","0"
"2019","Alabama","American Indian / Alaska Native","Females","0","18,748","0","0","0"
"2019","Alabama","Asian / Pacific Islander","Males","0","40,768","0","0","0"
"2019","Alabama","Asian / Pacific Islander","Females","0","45,520","0","0","0"
"2019","Alaska","White","Males","61","266,089","22.93","21.24","1,954"
"2019","Alaska","White","Females","20","237,338","8.43","8.55","697"
"2019","Alaska","Black","Males","0","20,010","0","0","0"
"2019","Alaska","Black","Females","0","16,320","0","0","0"
"2019","Alaska","American Indian / Alaska Native","Males","23","64,935","35.42","40.29","803"
"2019","Alaska","American Indian / Alaska Native","Females","17","63,223","26.89","27.73","620"
"2019","Alaska","Asian / Pacific Islander","Males","0","31,779","0","0","0"
"2019","Alaska","Asian / Pacific Islander","Females","0","33,909","0","0","0"
"2019","Arizona","White","Males","1,176","3,041,471","38.67","39.54","39,932"
"2019","Arizona","White","Females","482","3,079,267","15.65","15.79","14,115"
"2019","Arizona","Black","Males","80","223,322","35.82","37.11","2,733"
"2019","Arizona","Black","Females","52","211,249","24.62","25.23","1,890"
"2019","Arizona","American Indian / Alaska Native","Males","56","204,339","27.41","27.79","2,113"
"2019","Arizona","American Indian / Alaska Native","Females","40","210,736","18.98","20.08","1,229"
"2019","Arizona","Asian / Pacific Islander","Males","15","153,670","9.76","8.89","582"
"2019","Arizona","Asian / Pacific Islander","Females","0","167,789","0","0","0"
"2019","Arkansas","White","Males","205","1,196,916","17.13","18.20","7,163"
"2019","Arkansas","White","Females","135","1,228,174","10.99","11.40","3,822"
"2019","Arkansas","Black","Males","32","235,129","13.61","15.05","1,163"
"2019","Arkansas","Black","Females","16","258,076","6.20","6.00","569"
"2019","Arkansas","American Indian / Alaska Native","Males","0","17,226","0","0","0"
"2019","Arkansas","American Indian / Alaska Native","Females","0","17,403","0","0","0"
"2019","Arkansas","Asian / Pacific Islander","Males","0","33,638","0","0","0"
"2019","Arkansas","Asian / Pacific Islander","Females","0","34,423","0","0","0"
"2019","California","White","Males","3,658","14,558,170","25.13","23.95","111,599"
"2019","California","White","Females","1,446","14,474,208","9.99","9.51","39,175"
"2019","California","Black","Males","502","1,426,347","35.20","34.24","13,166"
"2019","California","Black","Females","226","1,437,413","15.72","15.53","6,089"
"2019","California","American Indian / Alaska Native","Males","67","398,322","16.82","17.02","1,989"
"2019","California","American Indian / Alaska Native","Females","31","391,778","7.91","7.65","856"
"2019","California","Asian / Pacific Islander","Males","204","3,225,686","6.32","6.03","7,047"
"2019","California","Asian / Pacific Islander","Females","64","3,525,686","1.82","1.71","1,895"
"2019","Colorado","White","Males","612","2,566,598","23.85","22.37","20,548"
"2019","Colorado","White","Females","360","2,528,551","14.24","13.81","10,904"
"2019","Colorado","Black","Males","47","164,755","28.53","29.93","1,523"
"2019","Colorado","Black","Females","26","145,970","17.81","19.11","840"
"2019","Colorado","American Indian / Alaska Native","Males","14","56,872","24.62","24.32","533"
"2019","Colorado","American Indian / Alaska Native","Females","0","55,754","0","0","0"
"2019","Colorado","Asian / Pacific Islander","Males","0","112,651","0","0","0"
"2019","Colorado","Asian / Pacific Islander","Females","0","127,335","0","0","0"
"2019","Connecticut","White","Males","784","1,408,999","55.64","58.03","24,821"
"2019","Connecticut","White","Females","281","1,472,048","19.09","19.53","8,460"
"2019","Connecticut","Black","Males","103","224,324","45.92","45.62","2,730"
"2019","Connecticut","Black","Females","31","244,929","12.66","13.14","1,021"
"2019","Connecticut","American Indian / Alaska Native","Males","0","13,281","0","0","0"
"2019","Connecticut","American Indian / Alaska Native","Females","0","12,737","0","0","0"
"2019","Connecticut","Asian / Pacific Islander","Males","10","92,428","10.82","10.44","418"
"2019","Connecticut","Asian / Pacific Islander","Females","0","97,276","0","0","0"
"2019","Delaware","White","Males","252","333,793","75.50","82.40","8,749"
"2019","Delaware","White","Females","103","352,448","29.22","33.58","3,476"
"2019","Delaware","Black","Males","55","112,633","48.83","52.35","1,740"
"2019","Delaware","Black","Females","23","125,805","18.28","19.68","825"
"2019","Delaware","American Indian / Alaska Native","Males","0","3,725","0","0","0"
"2019","Delaware","American Indian / Alaska Native","Females","0","3,753","0","0","0"
"2019","Delaware","Asian / Pacific Islander","Males","0","21,946","0","0","0"
"2019","Delaware","Asian / Pacific Islander","Females","0","22,565","0","0","0"
"2019","District of Columbia","White","Males","16","165,028","9.70","8.80","541"
"2019","District of Columbia","White","Females","12","165,524","7.25","7.41","348"
"2019","District of Columbia","Black","Males","205","152,788","134.17","126.90","4,685"
"2019","District of Columbia","Black","Females","77","183,861","41.88","38.00","1,804"
"2019","District of Columbia","American Indian / Alaska Native","Males","0","2,718","0","0","0"
"2019","District of Columbia","American Indian / Alaska Native","Females","0","2,512","0","0","0"
"2019","District of Columbia","Asian / Pacific Islander","Males","0","15,326","0","0","0"
"2019","District of Columbia","Asian / Pacific Islander","Females","0","20,496","0","0","0"
"2019","Florida","White","Males","3,168","8,268,364","38.32","40.50","102,692"
"2019","Florida","White","Females","1,556","8,574,509","18.15","18.89","46,381"
"2019","Florida","Black","Males","381","1,831,010","20.81","21.36","11,569"
"2019","Florida","Black","Females","120","1,961,446","6.12","6.27","3,796"
"2019","Florida","American Indian / Alaska Native","Males","0","64,148","0","0","0"
"2019","Florida","American Indian / Alaska Native","Females","0","59,686","0","0","0"
"2019","Florida","Asian / Pacific Islander","Males","24","341,460","7.03","6.74","987"
"2019","Florida","Asian / Pacific Islander","Females","0","391,433","0","0","0"
"2019","Georgia","White","Males","648","3,219,999","20.12","20.22","21,207"
"2019","Georgia","White","Females","399","3,275,904","12.18","11.87","10,904"
"2019","Georgia","Black","Males","229","1,664,917","13.75","14.23","6,545"
"2019","Georgia","Black","Females","112","1,893,129","5.92","5.75","3,482"
"2019","Georgia","American Indian / Alaska Native","Males","0","32,499","0","0","0"
"2019","Georgia","American Indian / Alaska Native","Females","0","30,254","0","0","0"
"2019","Georgia","Asian / Pacific Islander","Males","10","248,270","4.03","3.66","423"
"2019","Georgia","Asian / Pacific Islander","Females","0","263,048","0","0","0"
"2019","Hawaii","White","Males","62","226,775","27.34","24.67","1,436"
"2019","Hawaii","White","Females","31","199,819","15.51","14.08","761"
"2019","Hawaii","Black","Males","0","25,542","0","0","0"
"2019","Hawaii","Black","Females","0","18,003","0","0","0"
"2019","Hawaii","American Indian / Alaska Native","Males","0","3,425","0","0","0"
"2019","Hawaii","American Indian / Alaska Native","Females","0","2,961","0","0","0"
"2019","Hawaii","Asian / Pacific Islander","Males","106","453,454","23.38","21.70","2,491"
"2019","Hawaii","Asian / Pacific Islander","Females","31","485,636","6.38","5.91","739"
"2019","Idaho","White","Males","150","849,186","17.66","17.98","4,765"
"2019","Idaho","White","Females","105","843,712","12.45","12.58","2,867"
"2019","Idaho","Black","Males","0","12,726","0","0","0"
"2019","Idaho","Black","Females","0","10,062","0","0","0"
"2019","Idaho","American Indian / Alaska Native","Males","0","18,222","0","0","0"
"2019","Idaho","American Indian / Alaska Native","Females","0","18,040","0","0","0"
"2019","Idaho","Asian / Pacific Islander","Males","0","16,931","0","0","0"
"2019","Idaho","Asian / Pacific Islander","Females","0","20,181","0","0","0"
"2019","Illinois","White","Males","1,310","4,873,564","26.88","27.61","44,819"
"2019","Illinois","White","Females","601","4,958,604","12.12","12.58","18,983"
"2019","Illinois","Black","Males","628","916,190","68.55","69.53","14,651"
"2019","Illinois","Black","Females","219","1,026,358","21.34","20.79","5,415"
"2019","Illinois","American Indian / Alaska Native","Males","0","45,970","0","0","0"
"2019","Illinois","American Indian / Alaska Native","Females","0","44,058","0","0","0"
"2019","Illinois","Asian / Pacific Islander","Males","16","388,173","4.12","4.00","558"
"2019","Illinois","Asian / Pacific Islander","Females","0","414,100","0","0","0"
"2019","Indiana","White","Males","932","2,852,187","32.68","34.42","32,147"
"2019","Indiana","White","Females","570","2,922,777","19.50","20.87","18,262"
"2019","Indiana","Black","Males","146","354,203","41.22","46.46","4,401"
"2019","Indiana","Black","Females","46","376,913","12.20","13.02","1,439"
"2019","Indiana","American Indian / Alaska Native","Males","0","17,033","0","0","0"
"2019","Indiana","American Indian / Alaska Native","Females","0","16,897","0","0","0"
"2019","Indiana","Asian / Pacific Islander","Males","0","96,016","0","0","0"
"2019","Indiana","Asian / Pacific Islander","Females","0","94,984","0","0","0"
"2019","Iowa","White","Males","196","1,433,519","13.67","13.81","6,000"
"2019","Iowa","White","Females","115","1,457,497","7.89","8.17","3,375"
"2019","Iowa","Black","Males","21","81,157","25.88","33.98","637"
"2019","Iowa","Black","Females","0","72,250","0","0","0"
"2019","Iowa","American Indian / Alaska Native","Males","0","9,663","0","0","0"
"2019","Iowa","American Indian / Alaska Native","Females","0","9,837","0","0","0"
"2019","Iowa","Asian / Pacific Islander","Males","0","48,621","0","0","0"
"2019","Iowa","Asian / Pacific Islander","Females","0","47,052","0","0","0"
"2019","Kansas","White","Males","205","1,269,774","16.15","16.43","6,681"
"2019","Kansas","White","Females","143","1,286,252","11.12","11.50","3,938"
"2019","Kansas","Black","Males","32","108,030","29.62","31.67","1,142"
"2019","Kansas","Black","Females","15","101,195","14.82","17.83","462"
"2019","Kansas","American Indian / Alaska Native","Males","0","21,719","0","0","0"
"2019","Kansas","American Indian / Alaska Native","Females","0","21,544","0","0","0"
"2019","Kansas","Asian / Pacific Islander","Males","0","51,032","0","0","0"
"2019","Kansas","Asian / Pacific Islander","Females","0","53,089","0","0","0"
"2019","Kentucky","White","Males","805","1,950,831","41.26","43.56","25,990"
"2019","Kentucky","White","Females","465","2,014,066","23.09","24.35","14,463"
"2019","Kentucky","Black","Males","74","204,433","36.20","40.37","2,240"
"2019","Kentucky","Black","Females","33","205,172","16.08","16.85","1,279"
"2019","Kentucky","American Indian / Alaska Native","Males","0","7,406","0","0","0"
"2019","Kentucky","American Indian / Alaska Native","Females","0","6,860","0","0","0"
"2019","Kentucky","Asian / Pacific Islander","Males","0","40,639","0","0","0"
"2019","Kentucky","Asian / Pacific Islander","Females","0","42,938","0","0","0"
"2019","Louisiana","White","Males","602","1,463,327","41.14","41.86","19,256"
"2019","Louisiana","White","Females","346","1,495,874","23.13","24.32","10,634"
"2019","Louisiana","Black","Males","220","741,431","29.67","32.79","6,624"
"2019","Louisiana","Black","Females","86","821,149","10.47","11.11","2,849"
"2019","Louisiana","American Indian / Alaska Native","Males","0","20,087","0","0","0"
"2019","Louisiana","American Indian / Alaska Native","Females","0","20,285","0","0","0"
"2019","Louisiana","Asian / Pacific Islander","Males","0","47,471","0","0","0"
